transaction_id,site_id,user_id,vehicle_id,payment_status,entry_time,exit_time,price
814208,474,887507,860578,Payment Completed,2022-10-11T13:06:29-05:00,2022-10-11T15:52:51-05:00,25.00
814209,493,887510,860579,Payment Completed,2022-10-11T13:06:33-05:00,2022-10-11T14:49:13-05:00,20.00
814210,474,863254,842890,Payment Not Required,2022-10-11T13:06:53-05:00,2022-10-11T15:11:48-05:00,25.00
814212,496,844631,829269,Payment Not Required,2022-10-11T13:07:37-05:00,2022-10-11T14:49:53-05:00,15.00
814213,493,887512,860580,Payment Completed,2022-10-11T13:07:48-05:00,2022-10-11T15:37:05-05:00,20.00
814214,474,887513,860581,Payment Not Required,2022-10-11T13:08:19-05:00,2022-10-11T15:23:25-05:00,25.00
814215,474,886565,859842,Payment Completed,2022-10-11T13:08:27-05:00,2022-10-11T15:10:50-05:00,25.00
814216,474,887514,860582,Payment Not Required,2022-10-11T13:08:37-05:00,2022-10-11T13:48:53-05:00,10.00
814217,496,773566,768624,Payment Not Required,2022-10-11T13:08:46-05:00,2022-10-11T14:41:39-05:00,15.00
814218,493,887516,860583,Payment Completed,2022-10-11T13:09:08-05:00,2022-10-11T15:05:45-05:00,20.00
814219,473,771756,766882,Payment Not Required,2022-10-11T13:09:25-05:00,2022-10-11T22:23:47-05:00,0.00
814220,493,873742,860584,Payment Not Required,2022-10-11T13:10:17-05:00,2022-10-11T15:19:08-05:00,20.00
814221,473,702413,699311,Payment Foregone,2022-10-11T13:10:40-05:00,2022-10-11T20:14:37-05:00,20.00
814222,495,887521,860585,Payment Not Required,2022-10-11T13:10:45-05:00,2022-10-11T15:12:12-05:00,20.00
814223,474,887648,860690,Payment Completed,2022-10-11T13:10:45-05:00,2022-10-11T14:39:19-05:00,15.00
814225,474,887522,860587,Payment Completed,2022-10-11T13:11:59-05:00,2022-10-11T14:47:17-05:00,20.00
814226,495,843377,830243,Payment Completed,2022-10-11T13:12:04-05:00,2022-10-11T15:05:57-05:00,20.00
814227,496,879812,855076,Payment Foregone,2022-10-11T13:12:19-05:00,2022-10-11T13:21:52-05:00,5.00
814228,472,880623,786088,Payment Not Required,2022-10-11T13:13:13-05:00,2022-10-11T17:28:17-05:00,0.00
814229,493,887524,860588,Payment Completed,2022-10-11T13:13:42-05:00,2022-10-11T14:51:42-05:00,15.00
814230,474,867181,845821,Payment Completed,2022-10-11T13:14:18-05:00,2022-10-11T14:50:30-05:00,20.00
814231,495,730883,636104,Payment Not Required,2022-10-11T13:14:28-05:00,2022-10-11T14:37:57-05:00,15.00
814232,493,887528,860589,Payment Completed,2022-10-11T13:14:46-05:00,2022-10-11T15:18:48-05:00,20.00
814234,472,887527,860591,Payment Not Required,2022-10-11T13:14:47-05:00,2022-10-11T15:17:05-05:00,0.00
814235,474,887529,860592,Payment Completed,2022-10-11T13:15:15-05:00,2022-10-11T16:03:55-05:00,25.00
814236,495,796495,790148,Payment Completed,2022-10-11T13:16:21-05:00,2022-10-11T14:31:01-05:00,15.00
814237,474,887536,860601,Payment Completed,2022-10-11T13:18:07-05:00,2022-10-11T15:43:26-05:00,25.00
814238,474,882398,856882,Payment Not Required,2022-10-11T13:18:27-05:00,2022-10-11T15:27:09-05:00,25.00
814239,474,887531,860594,Payment Not Required,2022-10-11T13:18:33-05:00,2022-10-11T15:27:59-05:00,25.00
814240,474,887533,860597,Payment Not Required,2022-10-11T13:18:45-05:00,2022-10-11T15:05:22-05:00,20.00
814241,495,826700,815833,Payment Not Required,2022-10-11T13:19:08-05:00,2022-10-11T15:46:51-05:00,20.00
814242,473,771583,766716,Payment Not Required,2022-10-11T13:19:23-05:00,2022-10-11T22:20:31-05:00,0.00
814243,474,887535,860599,Payment Completed,2022-10-11T13:20:03-05:00,2022-10-11T15:06:19-05:00,20.00
814244,472,468455,467508,Payment Not Required,2022-10-11T13:20:37-05:00,2022-10-11T22:57:44-05:00,0.00
814245,472,840717,826347,Payment Not Required,2022-10-11T13:21:10-05:00,2022-10-11T22:40:26-05:00,0.00
814246,493,887538,860600,Payment Completed,2022-10-11T13:21:39-05:00,2022-10-11T15:30:52-05:00,20.00
814247,472,619154,616643,Payment Not Required,2022-10-11T13:21:49-05:00,2022-10-11T15:22:07-05:00,0.00
814248,472,825455,814860,Payment Not Required,2022-10-11T13:22:48-05:00,2022-10-11T17:17:48-05:00,0.00
814249,495,887540,860602,Payment Not Required,2022-10-11T13:23:17-05:00,2022-10-11T15:20:54-05:00,20.00
814250,495,850069,833094,Payment Completed,2022-10-11T13:24:18-05:00,2022-10-11T14:09:19-05:00,10.00
814251,493,851508,614188,Payment Not Required,2022-10-11T13:24:50-05:00,2022-10-11T14:41:08-05:00,15.00
814252,474,887543,860604,Payment Completed,2022-10-11T13:24:55-05:00,2022-10-11T16:01:17-05:00,25.00
814253,473,771165,766342,Payment Not Required,2022-10-11T13:25:22-05:00,2022-10-11T22:08:12-05:00,0.00
814254,496,781140,776018,Payment Completed,2022-10-11T13:27:00-05:00,2022-10-11T14:46:41-05:00,10.00
814256,474,887545,860606,Payment Not Required,2022-10-11T13:28:14-05:00,2022-10-11T15:28:50-05:00,25.00
814257,472,887560,860616,Payment Not Required,2022-10-11T13:28:16-05:00,2022-10-11T14:39:24-05:00,0.00
814258,496,887548,860608,Payment Not Required,2022-10-11T13:28:50-05:00,2022-10-11T15:06:54-05:00,15.00
814259,474,887549,860609,Payment Completed,2022-10-11T13:29:22-05:00,2022-10-11T14:56:33-05:00,15.00
814260,472,778838,773577,Payment Not Required,2022-10-11T13:30:06-05:00,2022-10-11T22:18:40-05:00,0.00
814261,493,887552,860610,Payment Not Required,2022-10-11T13:30:24-05:00,2022-10-11T15:03:23-05:00,10.00
814262,474,887558,860615,Payment Not Required,2022-10-11T13:30:42-05:00,2022-10-11T15:40:54-05:00,25.00
814263,473,786715,768200,Payment Not Required,2022-10-11T13:31:06-05:00,2022-10-11T22:19:16-05:00,0.00
814265,473,522041,520823,Payment Foregone,2022-10-11T13:31:51-05:00,2022-10-11T22:20:14-05:00,20.00
814266,493,887555,860613,Payment Not Required,2022-10-11T13:32:24-05:00,2022-10-11T15:18:11-05:00,20.00
814267,474,887556,860614,Payment Not Required,2022-10-11T13:32:45-05:00,2022-10-11T14:40:34-05:00,15.00
814268,472,771703,766860,Payment Not Required,2022-10-11T13:33:45-05:00,2022-10-11T22:16:03-05:00,0.00
814270,493,871304,860617,Payment Completed,2022-10-11T13:36:15-05:00,2022-10-11T14:43:54-05:00,10.00
814271,474,887562,860618,Payment Completed,2022-10-11T13:37:16-05:00,2022-10-11T15:08:32-05:00,20.00
814272,474,887694,860729,Payment Foregone,2022-10-11T13:41:35-05:00,2022-10-12T09:25:37-05:00,45.00
814273,493,887567,860621,Payment Completed,2022-10-11T13:41:43-05:00,2022-10-11T15:52:13-05:00,20.00
814274,474,887700,860733,Payment Not Required,2022-10-11T13:41:45-05:00,2022-10-11T15:21:17-05:00,20.00
814275,496,887569,860623,Payment Completed,2022-10-11T13:43:20-05:00,2022-10-11T14:54:41-05:00,15.00
814276,474,887570,860624,Payment Completed,2022-10-11T13:44:01-05:00,2022-10-11T15:02:38-05:00,15.00
814277,474,810877,796902,Payment Completed,2022-10-11T13:44:11-05:00,2022-10-11T17:36:59-05:00,25.00
814278,474,747669,743297,Payment Completed,2022-10-11T13:47:13-05:00,2022-10-11T20:36:22-05:00,25.00
814279,474,887573,860627,Payment Completed,2022-10-11T13:48:06-05:00,2022-10-11T16:26:49-05:00,25.00
814280,474,887574,860628,Payment Completed,2022-10-11T13:48:26-05:00,2022-10-11T16:47:49-05:00,25.00
814281,495,887576,860629,Payment Not Required,2022-10-11T13:48:32-05:00,2022-10-11T16:02:34-05:00,20.00
814282,472,480164,479193,Payment Not Required,2022-10-11T13:50:20-05:00,2022-10-12T00:04:53-05:00,0.00
814283,472,728581,725018,Payment Not Required,2022-10-11T13:50:42-05:00,2022-10-11T17:03:33-05:00,0.00
814284,472,711574,708462,Payment Not Required,2022-10-11T13:51:05-05:00,2022-10-11T22:58:08-05:00,0.00
814285,474,887579,860631,Payment Completed,2022-10-11T13:53:45-05:00,2022-10-11T15:41:48-05:00,20.00
814286,472,480364,479390,Payment Not Required,2022-10-11T13:54:11-05:00,2022-10-11T22:24:28-05:00,0.00
814287,474,887580,860632,Payment Not Required,2022-10-11T13:54:23-05:00,2022-10-11T15:29:18-05:00,20.00
814288,495,859116,839745,Payment Not Required,2022-10-11T13:54:29-05:00,2022-10-11T14:20:44-05:00,5.00
814289,472,866892,732225,Payment Not Required,2022-10-11T13:54:43-05:00,2022-10-11T16:09:37-05:00,0.00
814290,474,887594,860642,Payment Completed,2022-10-11T13:54:46-05:00,2022-10-11T16:28:50-05:00,25.00
814291,474,887582,860634,Payment Completed,2022-10-11T13:55:20-05:00,2022-10-11T15:51:42-05:00,20.00
814292,474,887586,860639,Payment Completed,2022-10-11T13:55:35-05:00,2022-10-11T17:15:12-05:00,25.00
814293,472,836851,823525,Payment Not Required,2022-10-11T13:56:43-05:00,2022-10-11T15:13:10-05:00,0.00
814294,474,801006,794486,Payment Completed,2022-10-11T13:57:54-05:00,2022-10-11T19:18:08-05:00,25.00
814295,474,887943,860915,Payment Completed,2022-10-11T13:58:05-05:00,2022-10-11T17:45:50-05:00,25.00
814296,496,887588,860638,Payment Not Required,2022-10-11T13:58:59-05:00,2022-10-11T15:12:55-05:00,10.00
814297,495,887591,860640,Payment Completed,2022-10-11T13:59:31-05:00,2022-10-11T15:06:53-05:00,10.00
814299,474,810839,697645,Payment Not Required,2022-10-11T14:04:30-05:00,2022-10-11T16:03:17-05:00,20.00
814300,495,787248,781502,Payment Completed,2022-10-11T14:04:43-05:00,2022-10-11T15:13:31-05:00,15.00
814301,474,887605,860653,Payment Completed,2022-10-11T14:05:19-05:00,2022-10-11T15:56:08-05:00,20.00
814302,496,887597,860645,Payment Not Required,2022-10-11T14:05:48-05:00,2022-10-11T15:39:38-05:00,15.00
814303,474,887598,860646,Payment Completed,2022-10-11T14:06:53-05:00,2022-10-11T15:58:35-05:00,20.00
814306,472,478861,477893,Payment Not Required,2022-10-11T14:08:45-05:00,2022-10-11T22:00:22-05:00,0.00
814308,493,887603,860650,Payment Not Required,2022-10-11T14:09:18-05:00,2022-10-11T15:47:50-05:00,15.00
814309,474,887604,860651,Payment Not Required,2022-10-11T14:09:34-05:00,2022-10-11T15:37:42-05:00,15.00
814310,474,841660,827031,Payment Completed,2022-10-11T14:09:58-05:00,2022-10-11T20:36:03-05:00,25.00
814312,474,887606,860652,Payment Not Required,2022-10-11T14:10:09-05:00,2022-10-11T14:12:23-05:00,5.00
814313,474,887607,860654,Payment Completed,2022-10-11T14:12:16-05:00,2022-10-11T14:31:19-05:00,5.00
814314,474,870323,848206,Payment Not Required,2022-10-11T14:12:24-05:00,2022-10-11T14:28:49-05:00,5.00
814315,495,887609,860655,Payment Not Required,2022-10-11T14:12:35-05:00,2022-10-11T15:25:39-05:00,15.00
814316,474,887625,860669,Payment Not Required,2022-10-11T14:15:16-05:00,2022-10-11T15:55:39-05:00,20.00
814317,474,821098,811237,Payment Not Required,2022-10-11T14:16:06-05:00,2022-10-11T14:25:56-05:00,5.00
814318,474,810682,802421,Payment Completed,2022-10-11T14:16:32-05:00,2022-10-11T18:23:48-05:00,25.00
814320,474,887624,860670,Payment Completed,2022-10-11T14:18:08-05:00,2022-10-11T15:04:42-05:00,10.00
814321,496,887617,856094,Payment Not Required,2022-10-11T14:21:11-05:00,2022-10-11T15:55:18-05:00,20.00
814322,474,887618,860662,Payment Not Required,2022-10-11T14:21:44-05:00,2022-10-11T15:31:57-05:00,15.00
814324,474,887630,860675,Payment Completed,2022-10-11T14:22:20-05:00,2022-10-11T16:13:41-05:00,20.00
814326,474,887628,860674,Payment Not Required,2022-10-11T14:22:55-05:00,2022-10-11T16:10:40-05:00,20.00
814327,472,887623,860666,Payment Not Required,2022-10-11T14:22:58-05:00,2022-10-11T16:13:06-05:00,0.00
814333,472,483358,482351,Payment Not Required,2022-10-11T14:26:05-05:00,2022-10-11T17:01:45-05:00,0.00
814334,472,524651,523433,Payment Not Required,2022-10-11T14:27:15-05:00,2022-10-11T16:13:10-05:00,0.00
814335,495,729848,779758,Payment Not Required,2022-10-11T14:28:18-05:00,2022-10-11T16:02:32-05:00,15.00
814337,496,822634,860678,Payment Completed,2022-10-11T14:29:26-05:00,2022-10-11T19:55:12-05:00,20.00
814338,495,887638,860679,Payment Completed,2022-10-11T14:29:34-05:00,2022-10-11T16:57:25-05:00,20.00
814339,474,887639,860681,Payment Completed,2022-10-11T14:31:49-05:00,2022-10-11T16:52:34-05:00,25.00
814340,496,803660,860682,Payment Not Required,2022-10-11T14:31:57-05:00,2022-10-11T16:07:37-05:00,15.00
814341,474,887641,860683,Payment Not Required,2022-10-11T14:32:06-05:00,2022-10-11T16:11:46-05:00,20.00
814342,474,887642,860684,Payment Not Required,2022-10-11T14:32:17-05:00,2022-10-11T15:13:03-05:00,10.00
814343,474,887643,860685,Payment Not Required,2022-10-11T14:32:27-05:00,2022-10-11T16:08:00-05:00,20.00
814346,482,874737,851601,Payment Foregone,2022-10-11T14:36:08-05:00,2022-10-11T14:37:00-05:00,288.00
814348,474,887503,860574,Payment Not Required,2022-10-11T14:37:14-05:00,2022-10-11T14:37:57-05:00,5.00
814349,474,887646,860688,Payment Completed,2022-10-11T14:37:31-05:00,2022-10-11T15:31:11-05:00,10.00
814350,474,887647,860689,Payment Completed,2022-10-11T14:37:46-05:00,2022-10-11T17:18:55-05:00,25.00
814352,493,887651,860691,Payment Not Required,2022-10-11T14:39:24-05:00,2022-10-11T17:09:12-05:00,20.00
814354,474,834695,860708,Payment Completed,2022-10-11T14:42:33-05:00,2022-10-11T15:04:09-05:00,5.00
814355,472,665917,662863,Payment Not Required,2022-10-11T14:42:57-05:00,2022-10-11T17:02:02-05:00,0.00
814356,472,887656,860696,Payment Not Required,2022-10-11T14:43:13-05:00,2022-10-11T15:56:23-05:00,0.00
814357,472,868389,846692,Payment Not Required,2022-10-11T14:43:28-05:00,2022-10-19T07:38:03-05:00,0.00
814358,473,887658,860698,Payment Foregone,2022-10-11T14:44:26-05:00,2022-10-11T15:29:52-05:00,20.00
814359,472,825387,814806,Payment Not Required,2022-10-11T14:44:37-05:00,2022-10-12T00:55:34-05:00,0.00
814360,496,887660,860699,Payment Not Required,2022-10-11T14:44:50-05:00,2022-10-11T15:54:29-05:00,10.00
814362,474,887666,860705,Payment Not Required,2022-10-11T14:46:14-05:00,2022-10-11T15:12:43-05:00,5.00
814363,496,887665,860702,Payment Completed,2022-10-11T14:47:31-05:00,2022-10-11T16:19:39-05:00,15.00
814364,474,742387,860714,Payment Not Required,2022-10-11T14:47:51-05:00,2022-10-11T16:50:44-05:00,25.00
814365,472,887664,860703,Payment Not Required,2022-10-11T14:47:52-05:00,2022-10-11T16:07:40-05:00,0.00
814366,474,887717,860745,Payment Not Required,2022-10-11T14:48:37-05:00,2022-10-11T15:21:39-05:00,10.00
814367,474,887553,860612,Payment Not Required,2022-10-11T14:49:22-05:00,2022-10-11T14:52:08-05:00,5.00
814368,472,620085,617574,Payment Not Required,2022-10-11T14:50:06-05:00,2022-10-11T23:06:26-05:00,0.00
814369,496,887669,860706,Payment Not Required,2022-10-11T14:50:39-05:00,2022-10-11T15:50:57-05:00,10.00
814370,474,887890,860881,Payment Not Required,2022-10-11T14:51:29-05:00,2022-10-11T17:14:35-05:00,25.00
814371,493,725238,860710,Payment Completed,2022-10-11T14:52:19-05:00,2022-10-11T17:24:42-05:00,20.00
814372,474,887672,860711,Payment Completed,2022-10-11T14:52:44-05:00,2022-10-11T17:38:04-05:00,25.00
814373,495,887674,860712,Payment Not Required,2022-10-11T14:52:52-05:00,2022-10-11T16:29:14-05:00,15.00
814374,495,887676,860713,Payment Not Required,2022-10-11T14:53:55-05:00,2022-10-11T16:29:16-05:00,15.00
814375,472,859248,839841,Payment Not Required,2022-10-11T14:54:51-05:00,2022-10-11T22:18:50-05:00,0.00
814376,495,887678,860715,Payment Not Required,2022-10-11T14:55:34-05:00,2022-10-11T17:01:25-05:00,20.00
814377,495,887681,860717,Payment Not Required,2022-10-11T14:56:27-05:00,2022-10-11T17:03:54-05:00,20.00
814379,472,474356,473404,Payment Not Required,2022-10-11T14:59:09-05:00,2022-10-11T23:32:56-05:00,0.00
814380,472,528212,526975,Payment Not Required,2022-10-11T14:59:36-05:00,2022-10-12T00:59:08-05:00,0.00
814381,472,841500,826935,Payment Not Required,2022-10-11T14:59:37-05:00,2022-10-11T22:04:08-05:00,0.00
814383,474,887684,860719,Payment Completed,2022-10-11T15:01:23-05:00,2022-10-11T16:28:12-05:00,15.00
814384,472,709161,706051,Payment Not Required,2022-10-11T15:01:36-05:00,2022-10-11T23:03:30-05:00,0.00
814386,474,872618,850011,Payment Completed,2022-10-11T15:02:51-05:00,2022-10-11T15:33:39-05:00,10.00
814387,474,887687,860721,Payment Completed,2022-10-11T15:04:09-05:00,2022-10-11T15:16:36-05:00,5.00
814388,472,555708,554334,Payment Not Required,2022-10-11T15:05:39-05:00,2022-10-11T22:26:35-05:00,0.00
814389,496,797937,791546,Payment Completed,2022-10-11T15:05:45-05:00,2022-10-11T17:51:29-05:00,20.00
814390,474,887690,860722,Payment Completed,2022-10-11T15:06:27-05:00,2022-10-11T16:14:44-05:00,15.00
814391,474,777002,860771,Payment Not Required,2022-10-11T15:06:32-05:00,2022-10-11T16:08:41-05:00,15.00
814392,482,887691,860724,Payment Completed,2022-10-11T15:06:13-05:00,2022-10-11T15:07:00-05:00,12.00
814393,474,887693,860725,Payment Not Required,2022-10-11T15:07:57-05:00,2022-10-11T17:37:16-05:00,25.00
814394,472,886889,860094,Payment Not Required,2022-10-11T15:09:31-05:00,2022-10-11T17:05:59-05:00,0.00
814396,472,887695,860726,Payment Not Required,2022-10-11T15:09:52-05:00,2022-10-11T16:54:51-05:00,0.00
814397,474,831600,819558,Payment Completed,2022-10-11T15:10:04-05:00,2022-10-11T19:09:11-05:00,25.00
814398,474,747621,743296,Payment Completed,2022-10-11T15:10:11-05:00,2022-10-11T19:13:46-05:00,25.00
814399,495,887697,860727,Payment Not Required,2022-10-11T15:10:17-05:00,2022-10-11T17:06:46-05:00,20.00
814400,474,887701,860730,Payment Not Required,2022-10-11T15:14:22-05:00,2022-10-11T15:22:47-05:00,5.00
814401,474,887705,860738,Payment Completed,2022-10-11T15:14:30-05:00,2022-10-11T15:37:15-05:00,5.00
814402,496,887704,860732,Payment Not Required,2022-10-11T15:15:13-05:00,2022-10-11T16:34:45-05:00,15.00
814403,472,879666,854975,Payment Not Required,2022-10-11T15:15:54-05:00,2022-10-11T23:06:59-05:00,0.00
814404,474,887706,860734,Payment Completed,2022-10-11T15:16:48-05:00,2022-10-11T16:40:44-05:00,15.00
814405,474,887707,860735,Payment Completed,2022-10-11T15:17:01-05:00,2022-10-11T17:00:14-05:00,20.00
814406,474,887712,860742,Payment Not Required,2022-10-11T15:17:19-05:00,2022-10-11T15:57:22-05:00,10.00
814407,472,887710,860739,Payment Not Required,2022-10-11T15:18:18-05:00,2022-10-12T08:05:27-05:00,0.00
814408,472,480987,479997,Payment Not Required,2022-10-11T15:18:40-05:00,2022-10-11T15:36:09-05:00,0.00
814412,472,710662,707552,Payment Not Required,2022-10-11T15:22:29-05:00,2022-10-11T18:19:50-05:00,0.00
814413,493,887719,860746,Payment Completed,2022-10-11T15:23:32-05:00,2022-10-11T18:56:29-05:00,20.00
814416,472,566215,564779,Payment Not Required,2022-10-11T15:24:07-05:00,2022-10-11T23:15:26-05:00,0.00
814421,495,887724,860750,Payment Completed,2022-10-11T15:29:01-05:00,2022-10-11T20:54:57-05:00,20.00
814423,472,846763,830804,Payment Not Required,2022-10-11T15:30:37-05:00,2022-10-11T18:07:53-05:00,0.00
814424,472,887725,860751,Payment Not Required,2022-10-11T15:30:44-05:00,2022-10-11T18:07:09-05:00,0.00
814425,472,712227,709115,Payment Not Required,2022-10-11T15:32:00-05:00,2022-10-11T22:12:33-05:00,0.00
814427,472,887728,860753,Payment Not Required,2022-10-11T15:34:24-05:00,2022-10-12T11:57:49-05:00,0.00
814429,474,887730,860755,Payment Not Required,2022-10-11T15:35:09-05:00,2022-10-11T15:44:04-05:00,5.00
814430,474,522900,521682,Payment Not Required,2022-10-11T15:35:21-05:00,2022-10-11T15:35:48-05:00,5.00
814431,474,887731,860756,Payment Completed,2022-10-11T15:35:24-05:00,2022-10-11T17:01:11-05:00,15.00
814432,474,870323,848206,Payment Not Required,2022-10-11T15:35:44-05:00,2022-10-11T15:41:19-05:00,5.00
814433,472,845764,830105,Payment Not Required,2022-10-11T15:36:00-05:00,2022-10-11T23:33:05-05:00,0.00
814434,472,887732,860757,Payment Not Required,2022-10-11T15:36:35-05:00,2022-10-11T17:52:13-05:00,0.00
814435,474,887733,860758,Payment Not Required,2022-10-11T15:37:12-05:00,2022-10-11T15:37:50-05:00,5.00
814437,472,878465,854077,Payment Not Required,2022-10-11T15:37:58-05:00,2022-10-12T00:33:16-05:00,0.00
814438,496,887735,738935,Payment Not Required,2022-10-11T15:38:07-05:00,2022-10-11T18:09:19-05:00,20.00
814441,474,887737,860761,Payment Completed,2022-10-11T15:41:18-05:00,2022-10-11T16:36:32-05:00,10.00
814443,472,723700,779691,Payment Not Required,2022-10-11T15:43:01-05:00,2022-10-11T22:57:20-05:00,0.00
814445,472,887739,860763,Payment Not Required,2022-10-11T15:45:07-05:00,2022-10-11T17:40:27-05:00,0.00
814450,472,881376,856183,Payment Not Required,2022-10-11T15:49:37-05:00,2022-10-11T19:47:11-05:00,0.00
814451,474,887742,860766,Payment Completed,2022-10-11T15:47:26-05:00,2022-10-11T16:16:20-05:00,5.00
814453,474,783100,777584,Payment Completed,2022-10-11T15:51:09-05:00,2022-10-11T18:15:59-05:00,25.00
814455,474,797123,790760,Payment Not Required,2022-10-11T15:52:57-05:00,2022-10-11T23:05:19-05:00,0.00
814458,472,473385,472433,Payment Not Required,2022-10-11T15:54:27-05:00,2022-10-11T21:19:12-05:00,0.00
814461,472,887749,860774,Payment Not Required,2022-10-11T15:56:58-05:00,2022-10-12T08:18:32-05:00,0.00
814462,496,882074,860775,Payment Completed,2022-10-11T15:57:22-05:00,2022-10-11T20:45:05-05:00,20.00
814464,493,887764,860776,Payment Not Required,2022-10-11T15:58:36-05:00,2022-10-11T16:20:01-05:00,5.00
814466,474,820642,810796,Payment Not Required,2022-10-11T16:00:45-05:00,2022-10-11T17:12:14-05:00,15.00
814469,495,887761,860784,Payment Not Required,2022-10-11T16:03:00-05:00,2022-10-11T17:14:03-05:00,15.00
814470,472,828871,817540,Payment Not Required,2022-10-11T16:04:17-05:00,2022-10-11T22:20:25-05:00,0.00
814471,474,887763,860786,Payment Foregone,2022-10-11T16:05:37-05:00,2022-10-11T16:06:03-05:00,5.00
814472,493,881483,856258,Payment Foregone,2022-10-11T16:07:24-05:00,2022-10-11T20:44:04-05:00,20.00
814473,474,887768,860787,Payment Completed,2022-10-11T16:08:16-05:00,2022-10-11T19:58:42-05:00,25.00
814474,474,887771,860789,Payment Completed,2022-10-11T16:08:58-05:00,2022-10-11T20:00:51-05:00,25.00
814475,472,832644,820378,Payment Not Required,2022-10-11T16:09:37-05:00,2022-10-11T19:57:18-05:00,0.00
814476,474,842845,827934,Payment Not Required,2022-10-11T16:11:17-05:00,2022-10-11T18:22:34-05:00,25.00
814477,474,887772,860790,Payment Completed,2022-10-11T16:12:11-05:00,2022-10-11T18:09:15-05:00,20.00
814478,474,887773,860791,Payment Completed,2022-10-11T16:12:43-05:00,2022-10-11T16:45:30-05:00,10.00
814479,474,857710,838702,Payment Completed,2022-10-11T16:14:14-05:00,2022-10-11T17:52:48-05:00,20.00
814480,472,710040,706930,Payment Not Required,2022-10-11T16:14:26-05:00,2022-10-11T19:27:14-05:00,0.00
814481,472,469059,468108,Payment Not Required,2022-10-11T16:15:11-05:00,2022-10-11T22:15:44-05:00,0.00
814483,472,887774,860792,Payment Not Required,2022-10-11T16:16:14-05:00,2022-10-11T16:32:01-05:00,0.00
814484,474,887777,860793,Payment Not Required,2022-10-11T16:16:36-05:00,2022-10-11T17:54:29-05:00,20.00
814486,472,484667,483651,Payment Not Required,2022-10-11T16:17:41-05:00,2022-10-11T22:48:30-05:00,0.00
814487,473,887796,861160,Payment Completed,2022-10-11T16:18:43-05:00,2022-10-11T20:54:49-05:00,10.00
814488,474,887780,860796,Payment Not Required,2022-10-11T16:19:14-05:00,2022-10-11T17:43:29-05:00,15.00
814489,472,884129,858062,Payment Not Required,2022-10-11T16:19:26-05:00,2022-10-11T19:29:30-05:00,0.00
814490,472,833171,820778,Payment Not Required,2022-10-11T16:22:16-05:00,2022-10-11T18:18:20-05:00,0.00
814494,474,720361,717141,Payment Foregone,2022-10-11T16:24:20-05:00,2022-10-11T16:24:40-05:00,5.00
814496,495,887792,860798,Payment Not Required,2022-10-11T16:26:01-05:00,2022-10-11T17:41:18-05:00,15.00
814497,496,887786,860800,Payment Not Required,2022-10-11T16:26:20-05:00,2022-10-11T17:37:31-05:00,15.00
814498,472,887785,860801,Payment Not Required,2022-10-11T16:26:57-05:00,2022-10-11T19:37:42-05:00,0.00
814500,472,887822,860828,Payment Not Required,2022-10-11T16:27:30-05:00,2022-10-19T07:38:02-05:00,0.00
814501,474,736732,732748,Payment Not Required,2022-10-11T16:27:35-05:00,2022-10-11T18:46:43-05:00,25.00
814502,474,887791,860806,Payment Not Required,2022-10-11T16:28:00-05:00,2022-10-11T18:47:44-05:00,25.00
814503,472,856979,838129,Payment Not Required,2022-10-11T16:28:40-05:00,2022-10-11T22:31:49-05:00,0.00
814505,472,887823,860829,Payment Not Required,2022-10-11T16:31:27-05:00,2022-10-19T07:37:48-05:00,0.00
814506,472,538899,537621,Payment Not Required,2022-10-11T16:33:11-05:00,2022-10-11T21:30:31-05:00,0.00
814507,485,887688,860809,Payment Foregone,2022-10-11T14:59:04-05:00,2022-10-11T15:00:00-05:00,240.00
814508,474,887795,860810,Payment Foregone,2022-10-11T16:34:41-05:00,2022-10-11T16:35:04-05:00,5.00
814510,493,887799,860811,Payment Not Required,2022-10-11T16:38:50-05:00,2022-10-11T18:52:07-05:00,20.00
814512,472,858894,839570,Payment Not Required,2022-10-11T16:39:38-05:00,2022-10-11T18:20:24-05:00,0.00
814513,474,887803,860813,Payment Not Required,2022-10-11T16:40:41-05:00,2022-10-11T17:59:25-05:00,15.00
814514,493,887802,779520,Payment Completed,2022-10-11T16:40:45-05:00,2022-10-11T21:10:14-05:00,20.00
814516,493,887805,860815,Payment Completed,2022-10-11T16:41:49-05:00,2022-10-11T19:08:58-05:00,20.00
814517,472,887806,860816,Payment Not Required,2022-10-11T16:42:36-05:00,2022-10-11T18:27:07-05:00,0.00
814520,472,887807,860817,Payment Not Required,2022-10-11T16:43:01-05:00,2022-10-11T19:41:45-05:00,0.00
814521,472,888765,861570,Payment Not Required,2022-10-11T16:43:17-05:00,2022-10-12T13:43:48-05:00,0.00
814522,473,887814,860824,Payment Completed,2022-10-11T16:44:00-05:00,2022-10-11T18:18:13-05:00,10.00
814523,474,887811,860820,Payment Completed,2022-10-11T16:44:03-05:00,2022-10-11T17:07:32-05:00,5.00
814524,474,887812,860821,Payment Not Required,2022-10-11T16:44:59-05:00,2022-10-11T18:04:52-05:00,15.00
814525,472,535069,533801,Payment Not Required,2022-10-11T16:45:07-05:00,2022-10-11T21:53:39-05:00,0.00
814526,493,887815,860822,Payment Not Required,2022-10-11T16:45:44-05:00,2022-10-11T18:41:23-05:00,20.00
814527,472,468423,467476,Payment Not Required,2022-10-11T16:46:08-05:00,2022-10-11T22:01:45-05:00,0.00
